feature,merged,mz,mz max,mz min,mz std,rt,rt end,rt max,rt min,rt start,rt std
FT-5649,,435.2504860271225,435.2577416569773,435.2440831888631,0.00242956947718766,611.3579681053816,617.4612982861411,625.8733212581609,599.011860955458,606.3727524992723,2.6899645903966127
FT-5650,,221.15370432677338,221.15868505825702,221.14887278105377,0.0013681866084905548,601.2048430833047,611.2991015116381,607.5518242984484,598.2040553458095,591.7182103904739,1.1336141274397955
FT-5651,,194.9051910218307,194.90959550353654,194.9009839067805,0.0017786188299325665,607.4027854942699,613.3091464233407,622.9191172215081,598.2047546275926,600.9682040405252,7.336081784403079
FT-5653,,257.2110147994942,257.21619309833204,257.20593119587187,0.0016204568984582771,600.5965626625441,605.5018570489112,611.9456520412199,598.2545054676144,596.127998517904,2.1518568916918754
FT-5654,FT-5652,257.211466179548,257.216417798957,257.2067156588106,0.001377758511306654,618.8315910016671,626.208786474208,622.3044324907675,616.0772916371735,612.7525557758651,1.0715207106114348
FT-5655,,234.8704696530716,234.87562269854905,234.86457497884265,0.001984198829729063,611.1300643349795,616.3940913502771,625.2815882659049,598.4819080032628,605.586042636777,8.11093067867593
FT-5656,,313.23739390570313,313.242245003002,313.23376540745016,0.001581031706294712,603.8954553227788,609.4897713199772,611.0594232326181,598.2725663699763,597.7191611259243,4.035998312129579
FT-5657,,313.2370827270868,313.24259326378234,313.23302302253546,0.0014463454204980799,617.4897060503572,623.6233865730869,622.2975736036592,610.8391957989484,610.8773394088461,1.7071282036571513
FT-5658,,697.3551535585347,697.3675785318842,697.3422066555179,0.0045696922315523305,601.9012775276874,610.7028996168515,608.4744985578021,598.2806837543739,594.7583042799383,2.6509391769271082
FT-5659,,142.92429254067113,142.92805720098477,142.92146337170368,0.0011893142603369132,602.9964170399762,609.1852357310646,607.7573758680123,598.2834593131867,595.7230881721723,2.020598688089899
FT-5660,,198.15715131865068,198.16182321746837,198.15155810755044,0.0014512766697166992,601.0786318801682,607.6136512326143,605.4318985824797,598.300110795772,593.8170331940598,1.435629845153295
FT-5661,,249.14868480778938,249.1544965961416,249.14337773169154,0.0019043130978672422,600.9863216586407,606.0527394535352,604.1976665970876,598.3029680578345,596.1409574584012,0.9061147767545519
FT-5662,,285.2424285702396,285.2496454373878,285.2353862691624,0.002047185333120253,606.5171523237505,613.1750780366026,620.1374737984803,598.4153058305703,599.6900042572605,3.2688381589008033
FT-5663,,222.1570819892971,222.16226293626767,222.15166130757365,0.001597661709970293,601.2949192310899,607.7657806933246,603.9127670162541,598.3173707564355,594.7474685266363,1.0108054274486367
FT-5664,,283.22667081758595,283.23117813920425,283.2215926950101,0.0014395519490598737,618.6959098728383,624.0802941829595,625.964189018887,601.4930171651134,611.7689596135575,4.055673229260007
FT-5665,,258.2141991686903,258.2181398330073,258.20926331227736,0.0014490307029427652,618.6963926275541,624.0163998305784,622.0922130972476,614.6784343209129,613.6745886504654,1.2255799641565825
FT-5666,,258.2143250207952,258.219770204296,258.20872753986305,0.0017655562248547918,600.5841450710466,605.3623544684376,608.7192015735117,598.4267911211779,596.447465732623,1.6322522696709807
FT-5667,,319.2267012989975,319.23126743104143,319.22101027838346,0.00172301214419164,620.512151444368,624.9544835210447,622.6578171135626,617.3455453019322,615.5392504936507,0.9726227296526955
FT-5668,,319.226506315312,319.23121334929306,319.22010104167754,0.0020658526883685774,604.9594667820573,609.5899083942711,607.4188130588719,598.7747861713974,599.1443276548099,1.527322858494945
FT-5669,,319.22692349917173,319.2321244044905,319.2236332109778,0.0015090040864038745,614.1871724763193,617.5029613125741,616.3466944209296,611.6446173145073,609.64755704326,0.9410088739894211
FT-5670,,481.3526148502228,481.3615052963957,481.34407536166054,0.002843462095065461,607.7394244536313,613.7918023660146,625.8951045668507,598.4605531772766,602.1298994144936,4.797778305474351
FT-5671,,244.19901819784945,244.20333927580734,244.19378945087647,0.001936923853298759,613.765373109113,618.0907138701375,616.2230699000755,603.7149920419471,609.5918486195255,1.8884250124919246
FT-5672,,237.870153276388,237.87352060541122,237.86576270019333,0.001607127886342333,610.1601150684614,615.7403055826809,625.3358100890089,598.4887491743701,604.4531993071241,7.86334801859162
FT-5673,,236.97050114756172,236.9747861387141,236.96623055238237,0.0015981700108140878,610.616751201737,615.6245196533174,620.1973115120431,599.7326019590757,606.5989292907768,2.9109257826664003
FT-5674,,211.16923935257492,211.17328007869605,211.16471820948215,0.0012778117175286062,617.4632832632211,627.0214914782306,625.7223297660555,598.8666652348442,605.6963047159135,4.670520041904954
FT-5675,,272.2300349999534,272.2359160436307,272.22613628826616,0.0018904496556308872,618.4772270293142,623.4423092112829,625.8170620851565,599.0132006597677,613.519917768588,6.6189572626331366
FT-5676,,511.30249104117473,511.31192103948666,511.29245842499876,0.0034101956339301293,602.770449560053,611.0554091961338,608.4124864210631,599.1471493138604,595.5007716587598,2.2474249878865336
FT-5677,,297.24222726624555,297.2470342681162,297.23734811936896,0.0014734998785913204,615.7077881283124,622.3502749027127,625.5814629754251,610.9285192389755,608.4501438174269,2.6631190289549043
FT-5678,,297.24197079547906,297.2482325980444,297.23645765498196,0.0018357984727469696,605.9925392386299,609.6774143921696,610.3499539074426,601.107927226119,599.9625175877597,1.3171871160436048
FT-5679,,153.0549842633308,153.05835664428463,153.05027450761315,0.0012474942022070695,601.7048917174244,608.3712582761154,605.1839809529372,599.3911465608738,596.797338297946,1.006466565837227
FT-5680,,417.2093067403261,417.2176911529691,417.2014096071784,0.0026319383245512187,604.4630725212012,615.155126094818,612.9386905655183,599.4658272725544,594.562867879868,2.6213418556310533
FT-5681,,291.1590126218228,291.1651227576896,291.1542601616324,0.0018689889544247604,604.8527988755236,611.8807316752353,609.7279849438466,599.539787544254,595.7806358522556,1.666751013264225
FT-5682,,291.15889361167854,291.16498353764035,291.1529038294623,0.0018223984867735909,615.5737367093333,621.1438392190317,619.111845320174,612.3733634030251,611.1579077851577,1.0895181110647711
FT-5683,,643.3684136010489,643.379163253596,643.3576148041027,0.003526148227425749,601.8802173663134,608.80520853963,603.8557832489295,599.5708848291232,595.2368504184071,0.8245057448191002
FT-5684,,363.2194251705377,363.22466293483154,363.2134132032871,0.0022135090241073565,604.2811061179398,612.1441948413869,610.8346149471543,599.6665573847771,597.2399632930758,2.5926465066382653
FT-5685,,241.17973988047328,241.18451550138442,241.1748462718208,0.0011956503775638874,611.2123873423928,619.0314490560413,618.8326066400147,606.7258596050405,605.224778862196,2.1268265001554827
FT-5686,,241.1797083141933,241.18296711545676,241.17487777673873,0.0012895717420632249,605.2249768639964,609.179920030676,608.2686573229297,603.1993443811,600.2598709438118,0.9557985359949213
FT-5687,,644.3720177555352,644.3852156670041,644.3614323306196,0.004059469498464806,601.8455709531238,608.4281112363675,603.9008763339972,599.7840036357868,595.4107146935114,0.8273105746810522
FT-5688,,267.1563437701936,267.1627132201012,267.1506244796188,0.00202162128245186,607.2393647455976,611.8484271375975,611.5113608952881,602.7567685344804,602.3120935136728,1.2077494683140417
FT-5689,,327.2528209435385,327.2600337445591,327.2457996448406,0.0023302071428224205,606.2351715406289,611.1288994173456,608.6155319285758,602.4390501631443,601.2385878985432,0.9422778559894912
FT-5690,,319.1176721466562,319.1240526035921,319.11143909496195,0.0020299810247732066,601.9681850499538,607.7298793596129,603.7260417045693,600.041019799442,597.372247754909,0.7360231420982811
FT-5691,,645.3748314445648,645.3875140696297,645.364108832071,0.004041793171063744,602.1894956396695,608.1887021878863,605.0450277862225,600.1334047404813,596.2010499907634,0.897653552935799
FT-5692,,425.2567438746281,425.2647099274693,425.2502625882098,0.0025450518663614847,605.2103999860187,612.9417462956985,612.4514429695481,600.602097277006,598.6755558628347,2.0816642553586
FT-5693,,275.16392464654496,275.1691026073688,275.15827394349276,0.0016553058686112788,603.0757861451236,611.6964755868001,609.29268457171,600.6587243076955,597.3901469752435,0.8101517361554277
FT-5694,FT-5695,715.4259209678737,715.4337394586065,715.4157977208391,0.003163510495929443,606.020966223928,613.767437823242,608.8814999218939,601.546771921148,599.7256028293328,1.6073066586084908
FT-5696,,665.349977696877,665.363326636371,665.3378676813059,0.00474748557461819,602.810502241656,608.6047155960747,604.4243546367067,600.7298074364012,596.9762006013226,0.7679231855996866
FT-5697,,276.1673101340928,276.17288964287667,276.160880443161,0.001981986561303888,603.074770475883,609.4137055533279,605.6210325470244,600.9648198373435,598.0968307313403,0.7935956059089461
FT-5698,,716.4292515071322,716.4393885507799,716.4175080187058,0.0038739019536481825,606.808400248264,614.5421269360708,609.4244520949904,601.1893171472138,600.751986643843,1.1303775942710848
FT-5699,,717.4326475858919,717.443632483639,717.4191232112736,0.004069237304193371,606.7436079328045,613.0547302647656,609.5734194666098,602.840571159506,600.6333009820196,1.0449503946084724
FT-5700,,187.1598459623194,187.16530799841124,187.15632249755905,0.0015967005969051433,607.8115226841229,612.8731312883023,609.9772731684799,605.4031998444199,603.213447693289,0.7308969800389356
FT-5701,,361.11567356147236,361.12309707292576,361.107604744178,0.002305858520043183,608.5556674454219,614.7355714187102,610.8300603494266,604.4538972141523,602.9593294430388,0.9085886633499748
FT-5702,,713.4099060402474,713.4224417409127,713.3958808184452,0.005078856023100085,604.1740049684877,610.0998206057793,606.7164719793412,601.4206602407642,598.8172692767566,0.8599268063654383
FT-5703,FT-5704,485.31063515311587,485.3188748119763,485.30364860224734,0.002629270598249125,608.0242126303762,617.0505328426983,611.0837760219828,605.4976287595873,603.3443949459836,1.2095739972207846
FT-5705,FT-5706,486.3144610430196,486.322097614156,486.3075299245575,0.0027160782879259997,607.6603003143539,615.2413207897247,611.5463092632724,604.6061918160999,602.9128398065951,1.2359689192342491
FT-5707,,353.21409795758234,353.2211349350868,353.20702472458663,0.002101889689461006,607.7324985027351,616.4820666821927,617.0001025263131,601.7406469802906,600.1298011325388,2.2896584176488775
FT-5708,,529.3364705510756,529.3459053578744,529.3280970829242,0.0028973850274769384,603.5352262398802,611.6832261116833,605.3526601821676,601.7756358546966,598.516352755751,0.7594778174787344
FT-5709,,737.4076434008194,737.4222933609917,737.3950205239447,0.004665578446270517,606.3906617317658,611.3843986636352,608.8602716274866,604.3943462988793,600.7866518614667,0.9964719872054365
FT-5710,,298.245819993659,298.2512770784532,298.24033137186245,0.0018112141808311437,615.0237900701251,620.6577492978961,625.7478260318551,602.9303824106711,608.8960358738519,3.1001110469359583
FT-5711,,320.22998921257556,320.2362365722656,320.22497526183196,0.0018261907648401785,619.7453247638961,623.7985573151041,622.8717517749441,604.6771280544183,615.1624569493779,2.892374102031478
FT-5712,,502.29260021139385,502.3016132689047,502.284718260812,0.0027893779814889643,606.2179611857782,613.6293048360297,608.5124530406041,603.6557778861911,601.281942290532,0.7633702868710618
FT-5713,,234.97495162430602,234.97991975398014,234.97014503818593,0.001336781123035703,610.9831288881095,615.9323892534115,618.6175090315656,603.9157009829358,607.060739860775,1.3695959512588918
FT-5714,,503.29604227132864,503.3067397722845,503.28528904214164,0.00380048485521674,606.2391906401115,612.1920245229912,608.5885032608732,604.4712191039088,601.7240379187479,0.7913956262006197
FT-5715,,571.3456484263681,571.35436124287,571.338242850871,0.0030958408647278287,609.9690256816917,618.2655942664944,613.4657438667529,605.0497764272159,603.2357829471835,1.5343246050153903
FT-5716,,305.24733301833544,305.25353147148525,305.24174456333185,0.002238434988436133,607.3894430435096,612.717500567436,608.9560756111645,605.1215252793776,602.6486177444483,0.7845698562864475
FT-5717,,591.3479088386854,591.35881275086,591.3366153139673,0.0038124759699823094,607.7604394632478,613.6539797072716,610.1507077515458,605.5326236373959,603.3535465281105,0.8832849163332298
FT-5718,,662.2754464446068,662.2892026128319,662.26410560667,0.004726015426921969,607.4554688079087,612.5041564735276,609.5893307812585,605.9370014991911,603.0540894173287,0.8393044750845771
FT-5719,,1109.5977387775629,1109.6109145942635,1109.581124632581,0.0059588057969568314,611.399658221036,618.1941878894118,613.4326446929326,609.7915155063181,606.3284115751909,0.8407724726510593
FT-5720,,293.2110414037173,293.2172047822135,293.2058301774512,0.0019338262180876198,609.1538883997065,617.1613097754059,613.4520122183784,606.2861168779762,602.6032470342682,1.5798884339840236
FT-5721,,293.2106355788991,293.2157873188568,293.20695346635245,0.0016228564286342295,620.2357267540018,625.3565188816613,624.8080208439068,616.3334954083829,616.0428190850611,1.3945937988558288
FT-5722,,453.3210654609363,453.3293209682689,453.31386144508616,0.0024179260729708992,610.7069750623057,618.0142446408523,613.5892048416032,608.6297418095629,604.8636415533902,0.8766193210055537
FT-5723,,606.3665700653622,606.3768380079504,606.3552920427245,0.004226923892813182,607.9221358738916,614.0069001061564,610.2286683715301,606.0903075340166,603.6797770091465,0.8536524253086761
FT-5724,,604.3607219765133,604.371272208325,604.3502197265625,0.003224041617505946,607.9527711825581,616.760333573189,610.2266285773252,606.1231792140261,603.0272554899536,0.7536989881924048
FT-5725,,604.3607017257827,604.3698219135423,604.3498324069634,0.0035847325017766144,623.679219360484,628.2776044977113,625.5858304923978,622.0971817539672,619.783213056358,0.8464247060423359
FT-5726,,605.364161984345,605.3748325729471,605.3539774024683,0.0031988163168060356,608.4129287915288,615.6254247783386,624.9243004133662,606.189934625189,603.7856048407034,3.075233179323078
FT-5727,,590.3450840612254,590.3549320851048,590.3355532596092,0.0033590439341311725,607.7613952358597,614.756081117028,610.3503997704354,606.2387296980239,603.1536676539461,0.7949401126947416
FT-5728,,552.2019808883015,552.2120341209492,552.1935093289519,0.0039373065226818785,607.9773451106777,613.2665781676772,610.5382268252739,606.3635946840162,603.7438854575161,0.8475873585917021
FT-5729,,363.1114958721989,363.1195527361624,363.10383604549094,0.0024631059595052974,608.5436594253254,614.2591379227176,610.7315628388876,606.4765175858696,603.3224952451603,0.7590047517373096
FT-5730,,636.348089484824,636.3579387242365,636.337962354165,0.0025879582197122475,613.5559877659475,622.757546765162,619.9125236329311,607.9080741768752,606.4748591788574,2.031811061802701
FT-5731,,454.28296249007826,454.29002171963407,454.2754211697834,0.0025999862209580833,608.6942930861244,615.8335204539961,610.9696366783639,607.05291757324,603.8626212598879,0.7367393075345785
FT-5732,,522.3191971664185,522.3242214804567,522.3109961939288,0.0027321819092003563,610.1209452894402,618.5095031261415,614.7697077084639,607.0564680027259,603.0538651943198,2.1076379230447557
FT-5733,,453.2801878420467,453.2864099364399,453.27318264831734,0.0023175310882621765,608.7544633564372,617.9597775425225,610.679456353303,607.1464965066707,603.5639866335066,0.6771364530118729
FT-5734,,452.27682997776947,452.2852349093577,452.26878390066344,0.0024223211339600465,608.9916232740648,623.3391647124547,610.8818981038298,607.2329337622944,603.0743307477973,0.7342826207088488
FT-5735,,680.4859570888937,680.4985073346016,680.4736413430089,0.003939622101088622,609.5234851903311,616.5640249569237,611.4732663531051,607.2522998962511,604.7869126818342,0.6811389766835187
FT-5736,,681.4888576743374,681.4979695310573,681.476659202663,0.004187969751586587,609.4864132598256,615.7956511398859,611.2531265902944,607.3139817263344,604.9972047476958,0.7240942173683215
FT-5737,,947.6085951779502,947.6248118470653,947.5932803223817,0.005320087620423477,609.4347663534248,616.5468287354946,611.13426959374,607.6956814928233,604.7655614518453,0.68341890869511
FT-5738,,732.3037407005207,732.3173541291208,732.2910366752685,0.0043922083471858685,613.3256924528478,620.7881080860955,618.6206862879939,608.5359690233762,607.0634665781171,2.1204853971692414
FT-5739,,728.3069907400494,728.3198929070189,728.2964720026577,0.003755920448020453,612.6895790438557,620.4647804998556,617.501965554547,609.0085252299407,606.4750660311794,1.695348048445162
FT-5740,,454.3244753386011,454.33262946030527,454.3158803787575,0.002994975221256073,610.7353073165536,616.7126677171223,613.3574619726377,607.8283203124166,605.407509138001,0.8573633392822776
FT-5741,,1099.6924479678823,1099.7080400660245,1099.6733679536796,0.006535686662502214,609.599692510375,616.4113460738074,611.0193964873889,607.8772244552151,604.9502933436455,0.7341906409889852
FT-5742,,730.3070737662025,730.3192079856501,730.2975198425612,0.003981012239224315,613.4312893756024,621.9898106767707,619.7584195112316,608.7798763740379,606.6864718303809,1.9546317202117325
FT-5743,,731.3100576440513,731.3246072278212,731.3012476696068,0.004536731662669382,613.2978581688292,620.6573942029748,617.8818844938065,608.8383313907246,607.0532050261651,2.047536478488996
FT-5744,,570.3401385424607,570.3482305385634,570.331684262334,0.0027924009773917426,612.0675516717347,620.1545433188359,616.6221040534967,609.4024836198292,606.1930464978517,1.2554802120831532
FT-5745,,622.332598083408,622.3418314915396,622.3229566626505,0.0034818774865477673,613.5636950716051,621.469806432724,618.8544442155078,608.9082550361933,606.959888935091,2.033601077908101
FT-5746,,224.0682770185232,224.07268187488344,224.06331825093287,0.0014880925520918693,611.1216411807925,617.7457734228856,618.4102795818515,608.4955571707962,606.1922769143581,1.0814752635092704
FT-5747,,593.2955483190366,593.3073262358714,593.2840209908878,0.003395440236088153,612.2820614533128,620.0758918987664,616.4032729338405,608.5344627571393,606.3556457857803,1.391437049604461
FT-5748,,495.2716771586298,495.2810237642601,495.26257290235964,0.0028756124238366277,611.2419811344365,619.4855360045021,613.9585092207036,608.6364087244206,605.9337262341592,0.8885299504256772
FT-5749,,233.15374300430642,233.15827433613745,233.15034365850892,0.0012027196146204568,610.7985216721139,618.7613615556195,619.9325470761536,608.6835249582714,606.2789492173662,1.4525565655823134
FT-5750,,540.329806444186,540.3390668089653,540.3206584662238,0.002824359950946223,611.4337319349049,623.375091416979,613.9013945851384,608.7452583008152,605.4336636431287,0.8334541433469862
FT-5751,,242.07983120702647,242.08438564226003,242.07457198137408,0.0017095503817459625,610.8763511992586,617.0057437419904,614.6189048246332,608.769681809563,606.2181390523965,0.8031814441647063
FT-5752,,532.2987239268552,532.3072090516331,532.2891557740944,0.0028379350298106845,611.6361724302955,620.0620840983946,616.385683177524,608.8233667292867,606.1040520730313,1.2104722461552189
FT-5753,,530.3008675104822,530.3092999605387,530.2934420616298,0.002487256399670546,611.154864787369,618.4694597208597,616.0850841167982,608.8292684356757,606.6633030632979,0.9790925475805835
FT-5754,,531.303934852776,531.3116469082523,531.2957714289129,0.002496547348572701,611.112786135693,617.2237968444819,613.8925725960634,608.9077136765267,606.8025805286552,0.9478123564373756
FT-5755,,543.3385455729018,543.3462546055611,543.329327256745,0.0031000089747604074,611.1790678762676,617.8347433125303,613.952477297539,609.0931887815442,606.2285965059448,0.9067114489727089
FT-5756,,256.23526233422945,256.2403581437144,256.2297035693536,0.0015339161486067452,611.1893647447254,619.0873579672685,614.1135644752537,609.104817072051,605.695953579127,0.8639112255501027
FT-5757,,584.3557388900042,584.3667786342962,584.3449084205266,0.00352874885532896,611.9392088433962,618.3380658285917,615.4351955843995,609.1236672290171,606.784427279519,1.2578631966420246
FT-5758,,694.5014428913983,694.513202382689,694.4899914065772,0.003845841035609054,611.881489822275,619.743188898614,620.4302721819316,609.2945545173617,606.0243066828332,1.4441244811193543
FT-5759,,78.95847727337966,78.96050397373563,78.95577770426867,0.000703155466391102,611.0368767882537,616.4573508814764,613.1432476025426,609.1440698802759,606.6228634143188,0.7407452155507004
FT-5760,,533.3015559584522,533.3125127128823,533.2924680833578,0.0033777860619116137,611.6997148691697,618.4342085640385,614.7563559695625,609.1889276198175,606.553273830774,1.054745940232135
FT-5761,,975.6408840043085,975.6550083936328,975.632233562294,0.0055929001078640845,611.0623690721546,616.8656319838316,612.4335896839132,609.1909738756517,606.2962840153624,0.7967551203429848
FT-5762,,700.2369326741713,700.2448950887541,700.2290629339313,0.0034976031269998435,611.8202765332476,618.6540303911416,614.8539195706239,609.227731511265,606.5589040639478,1.046843359465917
FT-5763,,1037.6677299997075,1037.6812476246168,1037.6518071142848,0.004975459793683492,610.791336984076,617.5034937147269,612.6832934797691,609.239834844926,606.0749159333476,0.7644430287876255
FT-5764,,613.2626071424463,613.2726550179854,613.2524098806049,0.0030816272584451633,612.5128181164149,623.4378056348797,617.1083836295883,609.2769812615445,605.9011608349177,1.4669546755551195
FT-5765,,614.2639190873558,614.2738177493467,614.2543984430135,0.003136361543366007,612.2524854252473,620.7186485022389,618.1661865904509,609.3113366107759,606.2890149076923,1.4807318733830659
FT-5766,,483.3169436729923,483.3256371674804,483.3076693442266,0.002819439293166633,611.2724380229737,618.8272409153232,613.5580678212945,609.3191954579827,606.1515301904516,0.8721317342035793
FT-5767,,496.27525297907096,496.2847846839605,496.2653484963881,0.003182800857078973,611.0854464286919,616.9779419757913,613.1526718997131,609.3413278321051,606.3358873446331,0.8198782865836182
FT-5768,,554.4060223165051,554.4255844474752,554.3929854964214,0.006805086080888515,611.3889706204867,619.754638215571,613.8796488607081,609.3641727610935,606.2190978492855,0.8463781086550755
FT-5769,,542.3355091578793,542.343961262796,542.3266641967572,0.0028284481608984585,611.2967850208242,620.5549615596614,614.0723462579402,609.3847517320787,605.774098440197,0.8547775112042695
FT-5770,,1049.6771353176998,1049.692631762646,1049.662353218027,0.00520808112349981,610.8102283124975,619.9370126163246,612.5606109057312,609.3922074117272,605.6198458110621,0.7161983513804591
FT-5771,,481.3118620315813,481.32026085654445,481.30379170500913,0.002401296868294299,611.8102210012855,629.7728692122879,615.0676622997761,609.4144398759587,605.2051052366005,1.085106351203991
FT-5772,,557.335642788288,557.3656128554386,557.3103405869423,0.01712112976552389,611.6615851237449,622.2246178804197,620.29536442442,609.4145326698227,605.7697331183659,1.1463589248720927
FT-5773,,155.0011498142454,155.00457554901539,154.99799518950567,0.001321516232757142,611.7007076895285,618.17158290318,616.7374127613757,609.4151650487181,606.4192342758249,1.1937771303772509
FT-5774,,695.5050303328939,695.5179775947117,695.4912274395068,0.0048015306662641,611.7260292662301,618.4033835229749,614.3973967063394,609.7502027468041,606.1853613735258,0.9872109506713785
FT-5775,,1035.661215398144,1035.6761739320477,1035.6481791456165,0.004972123819702469,610.7834168316193,618.3199071722485,612.4750648774433,609.4356175130708,605.8837997953802,0.7171556446250814
FT-5776,,255.23186119895198,255.23657142958265,255.22688293457028,0.0013249167740353553,611.499367806504,622.9285099945567,614.434642607046,609.4520417989693,605.0419177820829,0.8756671206499352
FT-5777,,558.3230992438383,558.3326644830029,558.3140525147995,0.0028420856156299457,611.1488538185399,618.1055444637595,614.8795181706533,609.4581560688325,606.1742235045967,0.9368501457879448
FT-5778,,1051.6830277362694,1051.7006080051012,1051.669826473802,0.005056651250532102,610.767631639143,617.8340140662864,612.3198116430144,609.4592305438013,605.9764868946307,0.6866819937366471
FT-5779,,1050.6806184480693,1050.6965613488053,1050.664641821092,0.005505599693201496,610.7825633764203,619.3153784072255,612.4816170434269,609.4951781988187,605.7195013499363,0.700353425640535
FT-5780,,1108.595236703887,1108.6132058640176,1108.5785396930187,0.006170696340768964,611.2790162179849,618.3366199990945,613.4390412411226,609.5037279376463,606.2244442649546,0.830483804031909
FT-5781,,592.2917507442189,592.3028290162542,592.2809415154895,0.003270526105859553,612.4501888348714,622.544686126708,617.8718984146054,609.5262805643182,605.9148817698181,1.390456646833352
FT-5782,,612.2600367849338,612.2700518940146,612.2506178449463,0.0029127229486860546,612.7634995825259,626.0554759446964,618.3979760092599,609.5338598463172,605.6299302744337,1.5470829426852448
FT-5783,,1036.6645096880065,1036.6796874999998,1036.651349632224,0.004990652947254041,610.7532298544686,617.9705114582979,612.7036252000837,609.5426207569551,605.9265441748946,0.6842028433642647
FT-5784,,1025.6333384806444,1025.6507193100238,1025.6186443498746,0.005280596759877051,611.1410730235331,618.1605922657493,613.3326935154518,609.5642642127816,606.168213408929,0.8179930058963008
FT-5785,,482.31445160231897,482.32266277213887,482.3063291044759,0.002450135019177455,611.4921555233565,623.5041843458658,614.5230951540715,609.5775635871323,605.5020679429545,0.960689336954101
FT-5786,,541.3328145966198,541.3414343569209,541.3240493389899,0.002762662352140863,611.3819859694908,622.2755615743989,613.6388493721932,609.5779709151209,605.5526379283639,0.8670306278203566
FT-5787,,568.3244579416219,568.3328567434094,568.3176351049942,0.0023555774116377033,611.7025967453388,618.2973879859509,614.5431417889837,609.6079453254033,606.4241141364681,1.1237104335750623
FT-5788,,556.351059294168,556.3599993215644,556.3422366915586,0.002655482609917854,611.4345723202491,622.6787644324525,613.6166701031187,609.6139640457969,605.4582792391896,0.8325190386253769
FT-5789,,554.3457069817335,554.3564032062533,554.3334750371332,0.002797074169518399,612.0083779145322,635.1560119220196,615.5591775265345,609.6215255698769,605.1850813085407,1.0947735405329055
FT-5790,,555.348777851169,555.3581595741022,555.3396982491577,0.002751653063684918,612.0361544217207,634.2286249949218,615.3989351475511,609.658462463599,605.1924900820511,1.190999650220331
FT-5791,,610.2657407479184,610.2761021148654,610.2562103256051,0.003598345049114656,612.2378462240557,620.0263755333569,617.0635965935999,609.661382615604,606.2971983585298,1.3285700004370289
FT-5792,,1107.5908866122043,1107.6095658254724,1107.5769442375597,0.0058299667886332444,611.2113026596271,618.7183798443173,613.4843352939303,609.6791827861632,606.062155203388,0.8210496320662161
FT-5793,,1052.6837856170962,1052.6988302119169,1052.664056744743,0.006889885314782097,611.0220001812166,617.826181272178,612.3828520503582,609.7062289424575,606.2081285802346,0.696893122982089
FT-5794,,698.2368254403345,698.2485688218908,698.2278165425615,0.003742773009784167,612.1189613469382,618.928156176808,615.1478941673604,609.7159683146202,606.7933134430835,1.0688423296763878
FT-5795,,480.3085168096103,480.32030618240515,480.2885317363871,0.002694529118009707,612.0753682451348,636.4620947260355,615.6540364517805,609.7559746983014,605.1255990394686,1.1676840591118618
FT-5796,,1026.636470750707,1026.6536312119204,1026.6210333246959,0.0061607865106418375,611.148404768382,617.7691755796716,612.8673972129073,609.7971265819019,606.2672810805494,0.7864531526543584
FT-5797,,1131.678975105316,1131.6931101659468,1131.664395529411,0.005949492901903529,611.7667829003456,618.9484445813654,615.1583927371009,609.8630903304123,606.2561823616606,0.9790905218679097
FT-5798,,658.2261930639073,658.2379754539327,658.2133278403754,0.004043617136073001,612.0282431215261,619.1398479824948,615.461291546035,609.8679953819263,606.6062227884967,1.1405423123431664
FT-5799,,598.3707445729708,598.3833379673437,598.3605467046634,0.004032011926684556,623.9689831155625,629.143175417488,625.9581189637094,613.3576487707878,619.414691646597,1.4882318562038177
FT-5800,,478.2928154388212,478.2989425350419,478.28570011930486,0.002110826070317709,612.3829339347758,616.6399579255501,614.6161246311182,610.5195255275279,607.8705777707323,0.8654916300051729
FT-5801,,479.29583644340465,479.30207637829983,479.28946764795563,0.002526360811531185,612.4299037840763,616.6652540060204,614.4160340750218,610.5479085211879,608.1336962259716,0.9605812967762591
FT-5802,,314.2409245714425,314.24655554936885,314.23626708984375,0.002155322394470636,617.9500795093327,623.1833547704338,621.9726901453855,611.3005752899256,612.1634049509067,1.6981546391656235
FT-5803,,281.24740113074733,281.2529192425888,281.2432867882649,0.00148949663068875,616.5153186342552,620.9488002889805,625.9672856140211,611.6906894510497,611.2552088939509,4.4057745682632214
FT-5804,,1075.6914156992298,1075.706836206818,1075.6777343749998,0.005147157123405054,614.0159039744847,618.4588939159842,615.7681860169702,612.0429216951411,608.9161235302464,0.7767053361446651
FT-5805,,1076.6956414926049,1076.7085335958097,1076.6827392578125,0.004863015820953719,614.1524540910423,618.534677746221,615.7888952390848,612.1181400890217,609.3456225719254,0.6877814296457432
FT-5806,,566.3449616372102,566.3521163386009,566.3379083549238,0.002686902448483896,614.5402524044289,618.2758045513332,616.472699297442,612.7182917315787,610.4443281433543,0.8120056167872577
FT-5807,,581.3641941765757,581.3710306045704,581.3556431477632,0.0026221528234391307,614.687218658809,618.6548326885822,616.3193128992236,612.8802213445373,609.7534555102166,0.7809267562837255
FT-5808,,582.3667740347165,582.3742310681611,582.3584925201629,0.0028687191606959097,614.6982026657296,618.4165616716606,616.3639228870185,612.9011580278602,610.4236635480646,0.8157529020036386
FT-5809,,506.32367703755887,506.33055837758855,506.31641366563673,0.0022015835729312576,614.7140153023903,618.6379617001753,616.4292884929124,613.0402583109513,609.9582843620252,0.7957744563864628
