,merged,mz,mz max,mz min,mz std,rt,rt end,rt max,rt min,rt start,rt std
FT-4722,,451.3050881975614,451.31245652524507,451.29690913162534,0.0024136511054819684,501.9281366754962,510.13540881578984,504.35244200791834,499.82951306853204,496.41315796336175,0.7669321761773397
FT-4725,,267.1246888837866,267.1565150711092,267.1092834472656,0.00634828027719654,504.38068373446015,527.3561247912319,508.83363453595484,502.3894019587755,497.8320446881393,0.9485897111418533
FT-4741,,268.12617470882634,268.1304101317096,268.12142669815995,0.001309750147365652,503.9588632834518,517.4418579492826,505.78205019453145,502.3342372449327,498.225387377617,0.6510871876200804
FT-4742,,223.13296215374598,223.13672318114214,223.12884245749007,0.0012009277015691403,504.10344325152084,519.0094470490387,507.73111884707714,502.38796443839215,498.0387712377896,0.7715763532101083
FT-4754,,343.2114905831697,343.2172546386718,343.2057151629027,0.0015894975265564797,512.3312485822607,528.0583142715941,516.1445860930327,508.5275901473383,508.5752144585496,1.189757201361114
FT-4755,,343.2114273165322,343.2181544444586,343.20555912852313,0.0016979387046150663,505.1287607521359,510.80751771592986,507.966455989096,503.40017657386744,499.052787513586,0.8440105783960004
FT-4766,,487.2899308299574,487.29728698464737,487.2820434570313,0.002416841535363392,506.5728528058907,511.6138059607022,509.3262890523621,504.7554568554988,501.5581574824197,0.752946413527312
FT-4781,,315.2165241202611,315.2224621460802,315.21024678827143,0.0017524682010431165,509.12521976754164,512.8333337635962,510.97338064096095,506.9627647924321,503.8485030911551,0.6609812262541692
FT-4788,,316.21992684768935,316.22538171480807,316.213974285724,0.0016917612216519715,509.1304679668539,512.7999207199779,510.9549709769273,507.5546809770418,504.68684771202413,0.6502899784629073
FT-4814,,397.22146899839214,397.2279065337547,397.21356382499556,0.0023279918725865917,517.5463801159265,526.1196064179961,519.3601270801978,516.7997205534019,512.282313839079,0.48276429241330027
FT-4824,,336.22488843247135,336.22974563830854,336.22010549829673,0.0017241393411878464,533.2219820720849,542.7629164726534,535.7982997927388,530.5107934174263,528.5924753066012,0.7673140322227531
FT-4830,,316.2199773564428,316.22619034272304,316.2136242507794,0.0017745183828719216,518.3943733043474,529.4253861257954,520.3725572255142,516.8093140870209,513.0170586487927,0.7433968771933532
FT-4834,,335.2214145611976,335.2272947211196,335.21543338634547,0.0017508811232200502,533.4517840452182,548.0034999570992,535.6644100660365,531.6197854382402,528.5599633921738,0.8134231789447225
FT-4835,,335.22148563379284,335.2283701943689,335.2147224693987,0.0018646030417027142,525.5080503898341,528.577376385124,527.1350773143557,524.2347477327462,522.6068720803627,0.7793008168846172
FT-4849,,315.2164765327735,315.22239881666997,315.2102661132813,0.0017702349168350676,518.5781121228925,534.0151994940634,520.9258857751593,516.8735073706597,512.9303709722773,0.7719754883463972
FT-4894,,429.2482728971808,429.2565521114569,429.2375328728021,0.002323007458155722,521.6550747099467,543.7603074206157,523.4675108004491,519.0806869172925,515.0395459212427,0.7553295788979513
FT-4895,,543.1883940044871,543.1964968281827,543.1782259509191,0.0030549093501495523,521.0577206597713,529.2407045314432,522.959567151527,519.1541093419984,516.0830181681088,0.7085797487935505
FT-4900,,431.25424608291127,431.2623858097246,431.24619280091883,0.0024738418369734997,521.223303653269,532.425141363786,523.2060734796862,519.328839271518,515.7645218504007,0.7696402641830647
FT-4914,,430.2515450570536,430.2589758962961,430.2435741405152,0.002234968462509087,521.5163870084943,537.7878426413494,529.3938555440436,519.8432105602611,515.4573102033776,0.9751135864073354
FT-4932,,234.02129527037056,234.02522735595167,234.0163927711056,0.0013805087677170116,524.3718540688033,531.2562856366551,526.5775374091068,522.7194507053757,519.9509454542655,0.7402741180624474
FT-4933,,232.02410521172013,232.02849843565687,232.01987802173554,0.0013177029474073345,524.6908068887268,536.0951848213483,527.5429487115111,522.7986883584333,519.2857278310393,0.835773225319674
FT-4934,,233.01779534954514,233.0218002610401,233.0137638285014,0.0013334062759369008,524.730788132981,537.3628245362461,526.8418175557372,523.072763341105,519.1718251114623,0.7905639585948735
FT-4937,,231.02078796147995,231.023969759947,231.01699864891535,0.0012519816599332167,524.9701912191996,542.8836770253657,527.6008057313612,523.4084373124651,518.6928511319154,0.8237901693289184
FT-5031,FT-5105,273.16929237927195,273.1746520996094,273.1640569470482,0.00146318945064301,541.7842448719401,548.575323698762,542.4598482529268,539.9155338215937,537.0661934835451,0.4272834991087074
FT-5034,,451.30524147952957,451.31255518841385,451.29854757067767,0.0023149750461275197,540.5163406671377,545.8881396571538,541.9662631209881,538.7585769392819,535.3592879753402,0.5808980525792116
FT-5037,,391.28428116724007,391.29089173859575,391.27871843621426,0.0019984306750246233,540.3796968031662,544.7101735073014,541.9628172446517,538.9595942295975,535.8172890647662,0.5801550093147211
FT-5039,,437.28941095740964,437.2970507584293,437.28233410174647,0.0023217646604343904,540.4508632031396,545.5361045770337,541.9729430833553,539.0155871009719,535.8892271875299,0.6216781336225525
FT-5040,,452.3086076599265,452.31576896039644,452.3018606795277,0.00229636704049117,540.2402328798051,545.0523916157834,541.7564786672374,539.0273099743905,536.1326962709446,0.5941322672275343
FT-5045,,392.287728181286,392.29423696687087,392.28210804636166,0.002167380791706038,540.3974214143741,544.7211935393198,541.972898938355,539.1702508728637,536.0144567207476,0.5966657225935196
FT-5050,FT-5092,589.154844748238,589.1633799570278,589.1450617794428,0.002905810021267155,541.8553605677469,548.2297598797334,542.462205330027,540.3724288555837,537.2802710325817,0.44314210054549363
FT-5066,FT-5090,446.27211120867037,446.27962664316436,446.2657911988675,0.0024238121979711785,541.8025517108185,549.7339666650631,542.463093338131,540.720747800346,536.96304361871,0.3789827950750201
FT-5072,,887.5360426008599,887.5514427487553,887.5260096181048,0.005254211888173335,541.6745355923601,547.0430777700417,542.4545715219903,540.8595306356166,537.4400174994196,0.4058200680134621
FT-5074,,943.456320807283,943.4704264133085,943.4432683765586,0.004903817414908169,541.7752302458118,547.4959669615058,542.457366523417,540.8777956492644,537.4105117195537,0.40792243973522363
FT-5075,,942.4580856554128,942.4709990383543,942.444831661878,0.0046505656714910725,541.7669134201548,547.7123542542179,542.434616182864,540.886442507749,537.36293001378,0.447611340066588
FT-5076,FT-5088,543.1889745727317,543.1981174273538,543.1800024341314,0.0028260922741359124,541.8243012541159,548.674043655396,542.4586326733331,540.9354631686118,537.1389088837998,0.3746837420730883
FT-5082,FT-5073,445.2697974030799,445.2766886555349,445.26403168375714,0.0021734027137433084,543.165479240817,562.857678582438,544.3496899789587,542.4647695015782,537.1232184598318,0.4585097351804968
FT-5094,FT-5081,443.26435197304534,443.27095375921715,443.2575765972534,0.0021889913085902475,543.1846619038902,577.2825783290209,544.7690923985508,542.4666841769273,536.3977684599637,0.49288367417879025
FT-5095,FT-5078,465.2456579039592,465.252905017511,465.23926108345074,0.002141309117613871,543.5806642043132,560.5024584998253,546.9189727367799,542.4669309700602,537.0520419141536,0.8330808749134403
FT-5116,FT-5080,444.26762378385484,444.27477989034276,444.2627981520462,0.0021324208892394693,543.1357033703483,569.0806271570806,544.7974635630923,542.4753777039733,536.6651623293507,0.4536387377223289
FT-5179,,329.2319853588054,329.23779498333556,329.22569016786,0.0018039294653451666,548.3984535670407,561.3310611313404,551.2296725290281,545.7681188375643,541.871940013045,0.8157131155230486
FT-5206,,451.30520834840723,451.313004414343,451.29755719642617,0.0022785830463044,550.2614754042831,560.5440521240234,552.8244778393489,548.2477147494233,545.8149541142543,0.7976959385194454
FT-5214,,392.2876412931068,392.29504618020513,392.2814704668844,0.0021792176270806316,550.2950621008505,560.229544506607,552.6615472679451,548.5533627224858,545.0649409655106,0.7036953981418642
FT-5216,,391.28419544206565,391.291628141294,391.2778645293825,0.0020881678328982713,550.426645494162,562.9902344910109,555.2735070855102,548.6764944524623,544.9352633590574,0.7458527405892604
FT-5263,,449.253107605042,449.2595825195313,449.24767665315176,0.0019387319154845863,557.6272900900794,572.6357024203064,562.703991482472,554.781814823611,550.834001212987,1.0650649070023783
FT-5292,,501.3052628253535,501.3130897887711,501.2974134706219,0.002398532964910922,563.4712252548661,570.9370170088687,565.0952851498965,561.873285259417,557.6125463741827,0.6948972385025088
FT-5299,,458.28241897908725,458.28996010614804,458.27572813050085,0.0022652070729847333,564.6672545054993,576.6749926867229,566.5122039802799,562.856242911123,558.9355285614164,0.7450800611353133
FT-5300,,457.2792849624494,457.285629250996,457.27197972394805,0.002225071294158362,564.8243426329641,580.2592734651192,566.5960453059498,562.8676313796564,558.5206637036238,0.7668717309601588
FT-5445,,659.3637771426885,659.3764157008811,659.3525463493363,0.003938499883644766,577.2845787997137,584.7857232040237,578.9620401379377,575.4262780251687,572.2314243102326,0.7086739584350354
FT-5542,,471.29477130610985,471.3019107804837,471.287927516835,0.0022869153639959775,586.7986511016313,601.1863683430296,588.5593819111606,584.9514012844182,579.8164489088094,0.7534966965826785
FT-5544,,472.29826193667685,472.30566821193537,472.29174218876375,0.00214933600386367,586.613244943277,597.1517715701266,589.3076777249688,585.0367938583926,580.4150981367516,0.726492495213919
FT-5583,FT-5606,453.3206511995374,453.32888055231194,453.3129892504856,0.002436800258177184,597.4432102889084,602.9242042946577,598.1190927391248,595.9441183367317,591.4153522727803,0.4233201934562701
FT-5822,,657.384115493464,657.3942435509342,657.3760088330241,0.0029536143443703792,617.1666348458396,621.8033711597153,620.4527223351345,615.2471984568873,611.2842767888901,0.9874381413514091
FT-6067,,490.36035461692177,490.3690312659838,490.35226073311856,0.0024609708550813315,658.5897267389477,665.0412803599453,661.6310359924204,656.91911071029,653.6565368921247,0.9320714096668793
FT-6076,,489.3569276524454,489.365456231517,489.34888564630876,0.0023764617565520097,658.6464480161424,665.6373743169418,660.8410165242293,655.8905836253831,653.2304115295454,0.8893729481833997
